"","sat","tothrs","hsize","hsrank","colgpa","athlete","female","white","black"
"3600",1130,41,6.98,44,1.84,"FALSE","TRUE","TRUE","FALSE"
"3601",920,102,6.73,203,2.54,"FALSE","TRUE","TRUE","FALSE"
"3602",990,66,6.34,65,2.26,"FALSE","FALSE","TRUE","FALSE"
"3603",910,44,6.98,92,1.8099999,"FALSE","FALSE","TRUE","FALSE"
"3604",1290,71,6.34,6,3.5899999,"FALSE","TRUE","TRUE","FALSE"
"3605",1020,46,6.98,62,2.27,"FALSE","FALSE","TRUE","FALSE"
"3606",980,46,6.98,99,2.5,"FALSE","FALSE","TRUE","FALSE"
"3607",1050,14,5.72,252,2.23,"FALSE","FALSE","TRUE","FALSE"
"3608",1220,76,6.34,68,2.8,"FALSE","FALSE","TRUE","FALSE"
"3609",1000,81,6.34,36,1.6799999,"FALSE","FALSE","TRUE","FALSE"
"3610",910,67,6.34,201,1.8099999,"FALSE","FALSE","TRUE","FALSE"
"3611",910,36,5.72,92,2.6800001,"FALSE","TRUE","TRUE","FALSE"
"3612",760,103,6.73,86,3.21,"FALSE","TRUE","TRUE","FALSE"
"3613",930,45,6.98,87,1.9400001,"FALSE","FALSE","TRUE","FALSE"
"3614",1180,101,6.73,12,2.8499999,"FALSE","TRUE","TRUE","FALSE"
"3615",1090,43,6.98,8,2.4000001,"FALSE","TRUE","TRUE","FALSE"
"3616",1110,25,5.72,54,2.3099999,"FALSE","FALSE","TRUE","FALSE"
"3617",1170,106,1.25,1,2.3399999,"FALSE","FALSE","TRUE","FALSE"
"3618",980,30,1.41,3,2.04,"FALSE","TRUE","FALSE","TRUE"
"3619",1090,19,6.82,40,2.5999999,"FALSE","TRUE","TRUE","FALSE"
"3620",850,108,5.79,16,3.25,"FALSE","TRUE","TRUE","FALSE"
"3621",1120,81,5.79,17,3.26,"FALSE","FALSE","TRUE","FALSE"
"3622",950,68,5.56,126,1.3099999,"FALSE","FALSE","TRUE","FALSE"
"3623",1260,70,5.56,106,2.28,"FALSE","FALSE","TRUE","FALSE"
"3624",890,76,5.56,64,2.3199999,"FALSE","TRUE","TRUE","FALSE"
"3625",1250,66,5.56,10,2.3800001,"FALSE","FALSE","TRUE","FALSE"
"3626",960,107,5.79,11,2.3499999,"FALSE","TRUE","FALSE","TRUE"
"3627",860,10,6.82,116,1.96,"FALSE","TRUE","TRUE","FALSE"
"3628",900,74,5.56,35,3.2,"FALSE","TRUE","TRUE","FALSE"
"3629",900,10,6.82,156,1.97,"FALSE","TRUE","TRUE","FALSE"
"3630",1110,46,5.84,79,1.22,"FALSE","FALSE","TRUE","FALSE"
"3631",1170,45,5.84,52,2.3499999,"FALSE","FALSE","TRUE","FALSE"
"3632",1090,109,5.79,23,2.6600001,"FALSE","FALSE","TRUE","FALSE"
"3633",1220,24,6.26,13,3.1600001,"FALSE","FALSE","TRUE","FALSE"
"3634",1070,99,5.79,93,2.25,"FALSE","TRUE","TRUE","FALSE"
"3635",990,46,5.84,126,1.88,"FALSE","FALSE","TRUE","FALSE"
"3636",920,43,5.84,38,2.9300001,"FALSE","TRUE","TRUE","FALSE"
"3637",1000,22,5.84,54,1.63,"FALSE","TRUE","TRUE","FALSE"
"3638",870,13,6.82,71,2.26,"FALSE","FALSE","TRUE","FALSE"
"3639",720,46,5.84,268,1.38,"TRUE","FALSE","FALSE","TRUE"
"3640",940,41,5.84,63,2,"FALSE","TRUE","TRUE","FALSE"
"3641",1090,24,6.82,38,2.25,"FALSE","FALSE","TRUE","FALSE"
"3642",1350,45,5.84,10,3.5799999,"FALSE","FALSE","TRUE","FALSE"
"3643",930,7,6.82,101,2.1500001,"FALSE","FALSE","TRUE","FALSE"
"3644",1090,44,5.84,37,2.4300001,"FALSE","TRUE","TRUE","FALSE"
"3645",1010,74,0.67,30,2.46,"FALSE","FALSE","TRUE","FALSE"
"3646",1140,72,0.67,18,2.77,"FALSE","TRUE","TRUE","FALSE"
"3647",1200,46,0.47,3,3.22,"FALSE","FALSE","TRUE","FALSE"
"3648",1070,24,0.56,3,3.6800001,"FALSE","TRUE","TRUE","FALSE"
"3649",1370,105,0.53,1,3.3699999,"FALSE","TRUE","TRUE","FALSE"
"3650",1150,100,0.53,4,3,"FALSE","FALSE","TRUE","FALSE"
"3651",910,92,0.53,42,2.5599999,"FALSE","TRUE","TRUE","FALSE"
"3652",1010,45,0.47,16,2.23,"FALSE","FALSE","TRUE","FALSE"
"3653",920,80,0.67,15,2.75,"FALSE","TRUE","TRUE","FALSE"
"3654",950,25,0.56,13,2.22,"FALSE","TRUE","TRUE","FALSE"
"3655",1150,62,0.67,35,4,"FALSE","FALSE","TRUE","FALSE"
"3656",1360,45,0.45,2,3.4100001,"FALSE","FALSE","TRUE","FALSE"
"3657",830,14,0.56,41,2.22,"FALSE","FALSE","TRUE","FALSE"
"3658",1020,14,0.55,13,2.54,"FALSE","FALSE","TRUE","FALSE"
"3659",880,72,0.67,43,2.29,"FALSE","TRUE","TRUE","FALSE"
"3660",900,44,0.44,31,1.75,"FALSE","FALSE","TRUE","FALSE"
"3661",930,29,0.56,16,1.88,"FALSE","TRUE","TRUE","FALSE"
"3662",830,118,0.56,30,2.1199999,"FALSE","FALSE","TRUE","FALSE"
"3663",1090,20,0.56,5,3.77,"FALSE","FALSE","TRUE","FALSE"
"3664",1130,44,0.47,4,3.5599999,"FALSE","TRUE","TRUE","FALSE"
"3665",970,72,0.67,8,2.8299999,"FALSE","TRUE","TRUE","FALSE"
"3666",1110,123,3.08,45,2.75,"FALSE","TRUE","TRUE","FALSE"
"3667",1110,21,3.08,148,2.6500001,"FALSE","TRUE","TRUE","FALSE"
"3668",750,43,3.17,119,1.73,"FALSE","FALSE","TRUE","FALSE"
"3669",930,41,3.17,87,2.3,"FALSE","FALSE","TRUE","FALSE"
"3670",1020,7,3.08,79,2.9400001,"FALSE","TRUE","TRUE","FALSE"
"3671",1070,65,2.95,25,2.8699999,"FALSE","FALSE","TRUE","FALSE"
"3672",940,42,3.17,61,2.71,"FALSE","TRUE","TRUE","FALSE"
"3673",1230,67,2.95,120,2.23,"FALSE","FALSE","TRUE","FALSE"
"3674",1110,49,3.17,27,3.4200001,"FALSE","TRUE","TRUE","FALSE"
"3675",1040,60,2.95,202,1.8,"FALSE","FALSE","TRUE","FALSE"
"3676",1160,120,3.08,56,3.6700001,"FALSE","FALSE","TRUE","FALSE"
"3677",920,69,2.95,68,2.53,"FALSE","TRUE","TRUE","FALSE"
"3678",1060,73,3.13,50,3.8699999,"FALSE","FALSE","TRUE","FALSE"
"3679",1100,72,2.95,35,2.52,"FALSE","FALSE","TRUE","FALSE"
"3680",1020,17,3.08,15,3.26,"FALSE","TRUE","TRUE","FALSE"
"3681",1010,5,3.08,46,2.8299999,"FALSE","TRUE","TRUE","FALSE"
"3682",1220,117,3.08,20,3.6800001,"FALSE","TRUE","TRUE","FALSE"
"3683",1130,44,3.17,41,3.4300001,"FALSE","TRUE","TRUE","FALSE"
"3684",1190,99,3.29,60,2.2,"FALSE","FALSE","TRUE","FALSE"
"3685",920,103,3.29,55,2.6700001,"FALSE","TRUE","TRUE","FALSE"
"3686",1100,19,3.08,13,3.6800001,"FALSE","TRUE","TRUE","FALSE"
"3687",1170,44,3.17,128,3.3699999,"FALSE","FALSE","TRUE","FALSE"
"3688",890,70,2.95,90,2.23,"FALSE","FALSE","TRUE","FALSE"
"3689",1040,29,3.08,77,3.1300001,"FALSE","TRUE","TRUE","FALSE"
"3690",980,43,3.17,96,1.0599999,"FALSE","FALSE","TRUE","FALSE"
"3691",1280,42,3.17,99,3.21,"FALSE","FALSE","TRUE","FALSE"
"3692",1230,45,3.17,14,3.05,"FALSE","TRUE","TRUE","FALSE"
"3693",1060,99,3.29,150,2.1700001,"FALSE","FALSE","TRUE","FALSE"
"3694",1200,43,3.17,17,3.4000001,"FALSE","TRUE","TRUE","FALSE"
"3695",1200,5,3.08,15,3.1800001,"FALSE","TRUE","TRUE","FALSE"
"3696",780,46,3.22,104,0.72000003,"FALSE","FALSE","TRUE","FALSE"
"3697",1140,85,3.29,84,2.78,"FALSE","FALSE","TRUE","FALSE"
"3698",1100,75,2.95,19,2.8599999,"FALSE","TRUE","TRUE","FALSE"
"3699",780,43,3.33,253,1.6,"FALSE","TRUE","TRUE","FALSE"
"3700",1050,124,3.08,11,3.55,"FALSE","FALSE","TRUE","FALSE"
"3701",1080,72,2.95,10,3.8699999,"FALSE","TRUE","TRUE","FALSE"
"3702",1040,69,2.95,39,2.9300001,"FALSE","FALSE","TRUE","FALSE"
"3703",1250,13,3.08,23,3.54,"FALSE","TRUE","TRUE","FALSE"
"3704",1130,114,3.08,18,3.52,"FALSE","FALSE","TRUE","FALSE"
"3705",750,44,3.17,100,2.3099999,"FALSE","TRUE","TRUE","FALSE"
"3706",880,45,3.17,84,2.1700001,"FALSE","FALSE","TRUE","FALSE"
"3707",1040,16,3.08,36,3.76,"FALSE","TRUE","TRUE","FALSE"
"3708",1070,44,3.17,43,3.0599999,"FALSE","TRUE","TRUE","FALSE"
"3709",910,103,3.08,118,2.8499999,"FALSE","TRUE","TRUE","FALSE"
"3710",840,44,3.17,92,2.1199999,"FALSE","FALSE","TRUE","FALSE"
"3711",1290,44,3.17,32,3.6199999,"FALSE","FALSE","TRUE","FALSE"
"3712",1030,88,2.14,25,2.95,"FALSE","TRUE","TRUE","FALSE"
"3713",1310,112,2.14,2,3.1300001,"FALSE","FALSE","TRUE","FALSE"
"3714",1180,47,2.5,11,4,"FALSE","FALSE","TRUE","FALSE"
"3715",960,43,2.5,22,3.0599999,"FALSE","TRUE","TRUE","FALSE"
"3716",970,43,2.5,13,2.8,"FALSE","TRUE","TRUE","FALSE"
"3717",1020,43,1.32,42,1.9299999,"FALSE","FALSE","TRUE","FALSE"
"3718",940,101,2.14,15,2.72,"FALSE","TRUE","FALSE","FALSE"
"3719",850,99,2.14,28,2.52,"FALSE","TRUE","TRUE","FALSE"
"3720",1090,75,2.44,27,2.3900001,"FALSE","FALSE","TRUE","FALSE"
"3721",980,45,2.5,12,2.3499999,"FALSE","FALSE","TRUE","FALSE"
"3722",1050,66,2.44,4,1.54,"FALSE","FALSE","TRUE","FALSE"
"3723",1400,45,2.5,2,3.76,"FALSE","FALSE","TRUE","FALSE"
"3724",1130,45,2.56,55,3.5799999,"FALSE","FALSE","TRUE","FALSE"
"3725",1150,101,2.14,30,2.8900001,"FALSE","FALSE","TRUE","FALSE"
"3726",870,97,2.22,114,2.6600001,"FALSE","TRUE","TRUE","FALSE"
"3727",1110,101,2.14,11,2.6300001,"FALSE","FALSE","TRUE","FALSE"
"3728",1260,69,2.44,22,2.02,"FALSE","FALSE","TRUE","FALSE"
"3729",1030,42,2.96,45,2,"FALSE","FALSE","TRUE","FALSE"
"3730",1170,73,2.66,4,3.3599999,"FALSE","TRUE","TRUE","FALSE"
"3731",1030,41,2.96,33,2.9200001,"FALSE","TRUE","TRUE","FALSE"
"3732",1140,74,2.66,14,3.28,"FALSE","FALSE","TRUE","FALSE"
"3733",1120,76,2.66,1,3.1900001,"FALSE","TRUE","TRUE","FALSE"
"3734",1160,68,2.66,6,3.04,"FALSE","TRUE","TRUE","FALSE"
"3735",1170,75,2.66,15,2.7,"FALSE","FALSE","TRUE","FALSE"
"3736",850,45,2.96,11,2.8800001,"FALSE","TRUE","TRUE","FALSE"
"3737",1090,44,2.96,38,2.5599999,"FALSE","TRUE","TRUE","FALSE"
"3738",1100,72,2.66,2,3.5799999,"FALSE","TRUE","TRUE","FALSE"
"3739",1110,74,2.66,3,3.5799999,"FALSE","TRUE","TRUE","FALSE"
"3740",1130,73,2.66,5,2.77,"FALSE","TRUE","TRUE","FALSE"
"3741",990,71,0.89,21,1.61,"FALSE","TRUE","FALSE","TRUE"
"3742",1140,44,1.01,1,2.5599999,"FALSE","FALSE","TRUE","FALSE"
"3743",860,59,0.89,1,2.9400001,"FALSE","FALSE","TRUE","FALSE"
"3744",1090,110,0.86,2,2.98,"FALSE","TRUE","TRUE","FALSE"
"3745",1210,44,1.9,14,4,"FALSE","TRUE","TRUE","FALSE"
"3746",870,42,1.81,36,2.3499999,"FALSE","TRUE","TRUE","FALSE"
"3747",1360,96,1.72,6,3.29,"FALSE","FALSE","TRUE","FALSE"
"3748",1020,44,1.81,15,3.0599999,"FALSE","TRUE","TRUE","FALSE"
"3749",960,106,1.72,13,3.0799999,"FALSE","TRUE","TRUE","FALSE"
"3750",990,6,1.72,7,2.4400001,"FALSE","FALSE","TRUE","FALSE"
"3751",1000,115,1.72,14,3.1800001,"FALSE","FALSE","TRUE","FALSE"
"3752",910,75,1.61,5,2.8199999,"FALSE","TRUE","TRUE","FALSE"
"3753",810,33,1.61,72,0.66000003,"FALSE","TRUE","TRUE","FALSE"
"3754",1380,43,1.81,1,4,"FALSE","FALSE","FALSE","FALSE"
"3755",1130,64,1.61,6,3.72,"FALSE","TRUE","TRUE","FALSE"
"3756",1010,70,1.67,110,2.04,"FALSE","FALSE","TRUE","FALSE"
"3757",960,65,1.61,8,2.3900001,"FALSE","TRUE","TRUE","FALSE"
"3758",1160,23,1.72,11,3.1400001,"FALSE","FALSE","TRUE","FALSE"
"3759",1060,12,1.72,13,2.28,"FALSE","FALSE","TRUE","FALSE"
"3760",940,19,1.72,17,3.5,"FALSE","TRUE","TRUE","FALSE"
"3761",1210,71,1.61,12,2.72,"FALSE","FALSE","TRUE","FALSE"
"3762",960,69,1.61,29,2.1500001,"FALSE","FALSE","TRUE","FALSE"
"3763",910,42,1.81,53,2.4200001,"FALSE","FALSE","TRUE","FALSE"
"3764",1090,115,1.72,2,3.24,"FALSE","FALSE","TRUE","FALSE"
"3765",940,74,1.61,35,2.72,"FALSE","TRUE","TRUE","FALSE"
"3766",930,78,1.61,4,2.6400001,"FALSE","TRUE","TRUE","FALSE"
"3767",1460,41,1.81,2,4,"FALSE","FALSE","TRUE","FALSE"
"3768",1440,42,1.81,4,3.5,"FALSE","TRUE","TRUE","FALSE"
"3769",1120,71,1.61,10,2.9100001,"FALSE","FALSE","TRUE","FALSE"
"3770",1040,56,1.61,11,1.71,"FALSE","TRUE","FALSE","FALSE"
"3771",670,46,1.9,63,2.8299999,"FALSE","TRUE","TRUE","FALSE"
"3772",930,45,1.81,96,0.34999999,"FALSE","FALSE","TRUE","FALSE"
"3773",1130,6,1.72,1,3.8199999,"FALSE","FALSE","TRUE","FALSE"
"3774",1200,43,1.81,26,2.4000001,"FALSE","FALSE","TRUE","FALSE"
"3775",1090,41,1.81,21,2.23,"FALSE","FALSE","TRUE","FALSE"
"3776",960,106,1.72,10,3.3499999,"FALSE","TRUE","TRUE","FALSE"
"3777",950,41,1.81,79,1.46,"FALSE","FALSE","TRUE","FALSE"
"3778",940,104,1.72,2,2.8900001,"FALSE","TRUE","FALSE","TRUE"
"3779",800,19,1.72,29,2.25,"FALSE","FALSE","TRUE","FALSE"
"3780",1100,66,1.61,2,3.1400001,"FALSE","FALSE","TRUE","FALSE"
"3781",860,42,1.81,52,2.21,"FALSE","FALSE","TRUE","FALSE"
"3782",860,75,1.61,16,3.05,"FALSE","TRUE","TRUE","FALSE"
"3783",940,80,1.72,17,2.98,"FALSE","FALSE","TRUE","FALSE"
"3784",1150,65,1.61,30,1.5599999,"FALSE","FALSE","TRUE","FALSE"
"3785",940,119,1.8,76,2.3900001,"FALSE","FALSE","TRUE","FALSE"
"3786",830,46,3.18,36,1.5,"FALSE","TRUE","TRUE","FALSE"
"3787",990,14,0.33,7,3.21,"FALSE","TRUE","TRUE","FALSE"
"3788",1100,102,0.37,7,1.88,"FALSE","FALSE","TRUE","FALSE"
"3789",1100,9,0.33,21,2.5699999,"FALSE","FALSE","TRUE","FALSE"
"3790",1210,107,0.37,7,2.4000001,"FALSE","TRUE","TRUE","FALSE"
"3791",1020,62,2.92,52,2.3599999,"FALSE","FALSE","TRUE","FALSE"
"3792",920,41,3.18,99,0.46000001,"FALSE","TRUE","FALSE","TRUE"
"3793",1000,114,3.05,5,1.92,"FALSE","TRUE","FALSE","TRUE"
"3794",950,42,3.18,19,2.8499999,"FALSE","TRUE","TRUE","FALSE"
"3795",950,72,2.92,30,2.77,"FALSE","FALSE","TRUE","FALSE"
"3796",1160,66,2.92,13,2.6900001,"FALSE","TRUE","TRUE","FALSE"
"3797",1140,52,2.92,36,2.6199999,"FALSE","FALSE","TRUE","FALSE"
"3798",930,68,2.92,6,2.21,"FALSE","FALSE","FALSE","TRUE"
"3799",900,41,0.86,19,1.3,"FALSE","FALSE","FALSE","TRUE"
"3800",900,33,0.86,2,2.9100001,"FALSE","TRUE","TRUE","FALSE"
"3801",700,19,0.88,13,2.3499999,"FALSE","TRUE","TRUE","FALSE"
"3802",1000,71,3.29,8,3.48,"FALSE","FALSE","TRUE","FALSE"
"3803",860,45,3.25,24,2.29,"FALSE","TRUE","TRUE","FALSE"
"3804",1060,120,3.3,12,3.73,"FALSE","TRUE","TRUE","FALSE"
"3805",1010,74,3.29,22,2.72,"FALSE","FALSE","TRUE","FALSE"
"3806",830,75,3.29,17,2.96,"FALSE","TRUE","TRUE","FALSE"
"3807",1020,107,3.3,93,1.96,"FALSE","FALSE","TRUE","FALSE"
"3808",1060,12,3.55,13,3.46,"FALSE","FALSE","TRUE","FALSE"
"3809",840,48,3.25,107,2.3,"FALSE","FALSE","TRUE","FALSE"
"3810",890,45,1.54,31,2.9400001,"FALSE","TRUE","TRUE","FALSE"
"3811",1060,45,1.54,8,3,"FALSE","TRUE","TRUE","FALSE"
"3812",1330,44,1.54,1,3.1800001,"FALSE","TRUE","TRUE","FALSE"
"3813",800,42,1.54,25,1.0700001,"FALSE","TRUE","TRUE","FALSE"
"3814",1170,42,1.6,23,1.42,"FALSE","TRUE","TRUE","FALSE"
"3815",780,22,1.85,41,1.9,"FALSE","TRUE","TRUE","FALSE"
"3816",840,11,1.85,46,1.8,"FALSE","FALSE","TRUE","FALSE"
"3817",1020,44,1.54,10,2.4300001,"FALSE","TRUE","TRUE","FALSE"
"3818",1170,110,1.6,21,3.8199999,"FALSE","FALSE","TRUE","FALSE"
"3819",990,64,1.77,7,2.5,"FALSE","TRUE","TRUE","FALSE"
"3820",1090,42,0.99,74,2.71,"FALSE","TRUE","TRUE","FALSE"
"3821",1000,9,1.69,23,2.3699999,"FALSE","TRUE","TRUE","FALSE"
"3822",1070,105,1.6,11,2.5599999,"FALSE","FALSE","TRUE","FALSE"
"3823",880,42,1.54,11,2,"FALSE","TRUE","FALSE","TRUE"
"3824",850,33,1.85,69,1.75,"FALSE","FALSE","TRUE","FALSE"
"3825",1060,70,1.77,51,1.73,"FALSE","FALSE","TRUE","FALSE"
"3826",810,111,1.76,27,2.55,"FALSE","TRUE","TRUE","FALSE"
"3827",950,107,1.6,20,2.1700001,"FALSE","FALSE","TRUE","FALSE"
"3828",970,41,1.62,35,2.23,"FALSE","TRUE","TRUE","FALSE"
"3829",1000,53,1.6,34,2.28,"FALSE","FALSE","TRUE","FALSE"
"3830",760,41,1.54,8,1.6900001,"FALSE","TRUE","TRUE","FALSE"
"3831",900,14,1.69,8,2.55,"FALSE","FALSE","TRUE","FALSE"
"3832",1040,106,1.63,4,2.3499999,"FALSE","FALSE","TRUE","FALSE"
"3833",1000,42,1.54,5,2.1400001,"TRUE","TRUE","FALSE","TRUE"
"3834",1380,22,1.69,70,3.6300001,"FALSE","FALSE","TRUE","FALSE"
"3835",870,108,1.39,5,2.4400001,"FALSE","FALSE","TRUE","FALSE"
"3836",920,16,1.42,5,3.47,"FALSE","TRUE","TRUE","FALSE"
"3837",920,23,1.42,11,2.6400001,"FALSE","TRUE","TRUE","FALSE"
"3838",880,109,1.39,5,2.71,"FALSE","FALSE","TRUE","FALSE"
"3839",1050,112,1.39,1,3.3599999,"FALSE","FALSE","TRUE","FALSE"
"3840",1020,13,1.42,8,2.8099999,"FALSE","FALSE","TRUE","FALSE"
"3841",1020,108,1.39,2,2.98,"FALSE","FALSE","TRUE","FALSE"
"3842",950,43,1.43,40,2.26,"FALSE","FALSE","TRUE","FALSE"
"3843",1240,41,1.51,19,1.76,"FALSE","FALSE","TRUE","FALSE"
"3844",1030,120,1.39,2,2.73,"FALSE","TRUE","TRUE","FALSE"
"3845",920,41,0.56,4,1.46,"FALSE","FALSE","FALSE","TRUE"
"3846",790,69,0.32,7,3.0599999,"FALSE","TRUE","TRUE","FALSE"
"3847",810,43,0.41,18,1.8,"FALSE","FALSE","TRUE","FALSE"
"3848",920,101,0.41,5,2.48,"FALSE","FALSE","TRUE","FALSE"
"3849",860,27,0.26,10,2.1800001,"FALSE","FALSE","TRUE","FALSE"
"3850",1040,42,0.31,6,2.4200001,"FALSE","FALSE","TRUE","FALSE"
"3851",940,21,0.26,3,3.0999999,"FALSE","TRUE","TRUE","FALSE"
"3852",940,45,0.35,8,1.58,"FALSE","FALSE","TRUE","FALSE"
"3853",940,66,0.32,13,1.71,"FALSE","FALSE","TRUE","FALSE"
"3854",890,75,0.32,15,1.62,"FALSE","FALSE","TRUE","FALSE"
"3855",1120,100,0.41,8,2.6900001,"FALSE","FALSE","TRUE","FALSE"
"3856",890,98,1.88,1,2.1500001,"FALSE","TRUE","FALSE","TRUE"
"3857",830,91,2.07,5,1.74,"FALSE","FALSE","FALSE","TRUE"
"3858",870,47,2.17,14,1.84,"FALSE","FALSE","FALSE","TRUE"
"3859",780,90,1.88,10,2.3099999,"FALSE","FALSE","FALSE","TRUE"
"3860",980,93,1.88,25,2.1400001,"FALSE","TRUE","TRUE","FALSE"
"3861",1040,41,2.17,9,2.8399999,"FALSE","FALSE","TRUE","FALSE"
"3862",940,66,2.06,4,2.3499999,"FALSE","TRUE","TRUE","FALSE"
"3863",1110,105,2.07,4,2.1700001,"FALSE","FALSE","TRUE","FALSE"
"3864",860,124,1.6,12,2.26,"FALSE","FALSE","FALSE","TRUE"
"3865",1070,9,1.6,13,2.6600001,"FALSE","FALSE","TRUE","FALSE"
"3866",890,43,1.71,11,2.5999999,"FALSE","TRUE","TRUE","FALSE"
"3867",1020,46,1.71,1,4,"FALSE","FALSE","TRUE","FALSE"
"3868",900,117,1.49,38,2.0999999,"TRUE","FALSE","TRUE","FALSE"
"3869",1350,68,1.33,3,3.8399999,"FALSE","FALSE","TRUE","FALSE"
"3870",1260,42,1.71,2,3.4200001,"FALSE","FALSE","TRUE","FALSE"
"3871",860,71,0.72,1,3.3399999,"FALSE","TRUE","FALSE","TRUE"
"3872",830,103,1.96,44,2.8800001,"FALSE","FALSE","TRUE","FALSE"
"3873",960,46,2.3,37,2.6600001,"FALSE","FALSE","TRUE","FALSE"
"3874",930,112,1.96,38,2.0899999,"FALSE","FALSE","TRUE","FALSE"
"3875",1050,45,2.32,5,3.6400001,"FALSE","FALSE","TRUE","FALSE"
"3876",920,34,1.88,47,3.1300001,"FALSE","TRUE","TRUE","FALSE"
"3877",950,110,1.96,19,2.3699999,"FALSE","TRUE","TRUE","FALSE"
"3878",1070,7,1.88,18,2.0899999,"FALSE","FALSE","TRUE","FALSE"
"3879",1060,45,2.32,8,3.1700001,"FALSE","TRUE","TRUE","FALSE"
"3880",1000,44,2.3,11,3.4300001,"FALSE","TRUE","TRUE","FALSE"
"3881",1010,101,1.96,60,1.9400001,"FALSE","FALSE","TRUE","FALSE"
"3882",1230,42,3.1,91,0.20999999,"FALSE","TRUE","TRUE","FALSE"
"3883",1190,45,3.09,29,2.76,"FALSE","TRUE","TRUE","FALSE"
"3884",920,68,2.54,55,2.2,"FALSE","FALSE","TRUE","FALSE"
"3885",710,43,2.58,129,1.86,"TRUE","TRUE","FALSE","TRUE"
"3886",1170,80,2.5,17,3.6600001,"FALSE","TRUE","TRUE","FALSE"
"3887",1020,44,0.84,14,3.6199999,"FALSE","TRUE","TRUE","FALSE"
"3888",1010,42,0.1,5,2.71,"FALSE","FALSE","TRUE","FALSE"
"3889",920,43,0.1,6,1.53,"FALSE","FALSE","TRUE","FALSE"
"3890",1010,110,3.13,13,2.97,"FALSE","TRUE","TRUE","FALSE"
"3891",1080,95,3.13,22,2.21,"FALSE","TRUE","TRUE","FALSE"
"3892",1260,28,2.11,16,3.71,"FALSE","FALSE","TRUE","FALSE"
"3893",1020,5,5.6,32,3.1800001,"TRUE","TRUE","TRUE","FALSE"
"3894",1210,75,5.4,111,3.6400001,"FALSE","FALSE","TRUE","FALSE"
"3895",870,73,3.22,73,2.3599999,"FALSE","TRUE","TRUE","FALSE"
"3896",1280,88,3.02,9,3.6800001,"FALSE","FALSE","TRUE","FALSE"
"3897",980,4,2.99,42,2.2,"TRUE","FALSE","TRUE","FALSE"
"3898",1150,109,1.92,3,3.22,"FALSE","TRUE","TRUE","FALSE"
"3899",1160,98,3.57,50,2.1199999,"FALSE","TRUE","TRUE","FALSE"
"3900",1080,45,3.93,79,2.1700001,"FALSE","FALSE","TRUE","FALSE"
"3901",1080,44,3.37,62,2.4300001,"FALSE","TRUE","TRUE","FALSE"
"3902",930,65,3.1,114,1.95,"FALSE","FALSE","TRUE","FALSE"
"3903",880,75,3.1,84,2.96,"FALSE","FALSE","TRUE","FALSE"
"3904",1400,42,3.6,7,4,"FALSE","FALSE","TRUE","FALSE"
"3905",1020,70,3.47,55,3.6700001,"FALSE","TRUE","TRUE","FALSE"
"3906",1160,33,3.6,19,3.75,"FALSE","FALSE","TRUE","FALSE"
"3907",1100,44,3.6,13,4,"FALSE","TRUE","TRUE","FALSE"
"3908",1070,117,3.78,164,2.52,"FALSE","TRUE","TRUE","FALSE"
"3909",1390,44,3.6,174,1.8099999,"FALSE","FALSE","TRUE","FALSE"
"3910",940,71,3.47,84,2.76,"FALSE","TRUE","TRUE","FALSE"
"3911",990,44,3.6,54,3.1800001,"FALSE","TRUE","TRUE","FALSE"
"3912",990,70,3.47,68,3.21,"FALSE","TRUE","TRUE","FALSE"
"3913",1410,45,4.34,27,3.8199999,"FALSE","FALSE","TRUE","FALSE"
"3914",1120,72,2.91,109,2.3299999,"FALSE","FALSE","TRUE","FALSE"
"3915",1120,74,2.91,34,2.6800001,"FALSE","TRUE","TRUE","FALSE"
"3916",1000,103,3.1,22,2.74,"FALSE","TRUE","TRUE","FALSE"
"3917",1340,106,3.1,1,3.5999999,"FALSE","TRUE","TRUE","FALSE"
"3918",1180,45,3.53,89,2.6400001,"FALSE","FALSE","TRUE","FALSE"
"3919",1170,18,2.13,12,3.6900001,"FALSE","TRUE","TRUE","FALSE"
"3920",960,14,0.1,1,2.98,"TRUE","TRUE","TRUE","FALSE"
"3921",1090,111,2.02,13,2.6900001,"FALSE","TRUE","TRUE","FALSE"
"3922",1180,15,1.94,5,3.76,"FALSE","TRUE","TRUE","FALSE"
"3923",1160,105,1.99,5,3.96,"FALSE","TRUE","TRUE","FALSE"
"3924",990,44,2.49,42,3.0599999,"FALSE","TRUE","TRUE","FALSE"
"3925",1330,111,3.05,7,3.52,"FALSE","TRUE","TRUE","FALSE"
"3926",1240,7,3.33,27,2.21,"FALSE","FALSE","TRUE","FALSE"
"3927",1080,75,0.77,55,3.1700001,"FALSE","TRUE","TRUE","FALSE"
"3928",1160,105,2.62,33,3.75,"FALSE","TRUE","TRUE","FALSE"
"3929",1180,71,2.62,20,3.6099999,"FALSE","FALSE","TRUE","FALSE"
"3930",1330,102,3.77,46,3.1199999,"FALSE","TRUE","TRUE","FALSE"
"3931",1280,25,3.61,138,3.1199999,"FALSE","FALSE","TRUE","FALSE"
"3932",910,64,3.66,208,2.0999999,"FALSE","FALSE","TRUE","FALSE"
"3933",1110,23,3.61,75,2.9000001,"FALSE","FALSE","TRUE","FALSE"
"3934",920,44,5.66,53,2.3099999,"FALSE","FALSE","TRUE","FALSE"
"3935",1100,72,7.42,31,2.5,"TRUE","FALSE","TRUE","FALSE"
